197|7,17067648834661
198|7,24274298516101
199|7,31553376230957
200|7,38905609893065
201|7,46331734731919
202|7,53832493366192
203|7,61408635877997
204|7,690609198879
205|7,76790110630677
206|7,84596981031845
207|7,92482311784949
208|8,00446891429635
209|8,08491516430506
210|8,16616991256765
211|8,24824128462666
212|8,33113748768769
213|8,41486681144013
214|8,49943762888612
215|8,58485839717789
216|8,67113765846345
217|8,75828404074083
218|8,84630625872088
219|8,93521311469875
220|9,02501349943412
221|9,11571639304031
222|9,20733086588225
223|9,29986607948358
224|9,39333128744278
225|9,48773583635852
226|9,58308916676437
227|9,67940081407284
228|9,7766804095289
229|9,87493768117318
230|9,97418245481472
231|10,0744246550136
232|10,1756743060733
233|10,2779415330434
234|10,3812365627318
235|10,4855697247276
236|10,5909514524338
237|10,6973922841111
238|10,8049028639313
239|10,913493943042
240|11,0231763806416
241|11,1339611450653
242|11,2458593148818
243|11,3588820800015
244|11,4730407427948
245|11,5883467192234
246|11,7048115399809
247|11,8224468516464
248|11,9412644178491
249|12,0612761204447
250|12,1824939607035
251|12,3049300605104
252|12,4285966635775
253|12,5535061366682
254|12,6796709708339
255|12,807103782663
256|12,9358173155431
257|13,0658244409346
258|13,1971381596584
259|13,3297716031958
260|13,4637380350017
261|13,5990508518309
262|13,7357235850779
263|13,8737699021299
264|14,0132036077336
265|14,1540386453758
266|14,2962890986776
267|14,4399691928029
268|14,5850932958808
269|14,7316759204426
270|14,8797317248728
271|15,0292755148754
272|15,1803222449539
273|15,3328870199072
274|15,4869850963399
275|15,6426318841882
276|15,7998429482604
277|15,958634009794
278|16,1190209480275
279|16,2810198017884
280|16,444646771097
281|16,6099182187867
282|16,7768506721399
283|16,945460824541
284|17,1157655371459
285|17,2877818405676
286|17,46152693658
287|17,6370181998373
288|17,8142731796122
289|17,9933096015503
290|18,1741453694431
291|18,3567985670179
292|18,5412874597469
293|18,7276304966729
294|18,915846312255
295|19,1059537282316
296|19,2979717555028
297|19,4919195960311
298|19,6878166447624
299|19,8856824915647
300|20,0855369231877
301|20,2873999252409
302|20,4912916841929
303|20,6972325893895
304|20,9052432350928
305|21,1153444225406
306|21,3275571620269
307|21,5419026750024
308|21,7584023961971
309|21,9770779757634
310|22,1979512814416
311|22,4210444007463
312|22,6463796431754
313|22,8739795424408
314|23,1038668587222
315|23,3360645809427
316|23,5705959290681
317|23,8074843564287
318|24,0467535520645
319|24,2884274430946
320|24,5325301971093
321|24,7790862245877
322|25,0281201813378
323|25,2796569709629
324|25,5337217473515
325|25,7903399171931
326|26,0495371425183
327|26,3113393432659
328|26,5757726998739
329|26,8428636558986
330|27,1126389206579
331|27,3851254719032
332|27,6603505585167
333|27,9383417032365
334|28,2191267054086
335|28,5027336437673
336|28,7891908792427
337|29,0785270577971
338|29,3707711132894
339|29,6659522703689
340|29,964100047397
341|30,2652442594001
342|30,5694150210502
343|30,876642749677
344|31,1869581683095
345|31,5003923087479
346|31,8169765146677
347|32,1367424447532
348|32,4597220758638
349|32,7859477062319
350|33,1154519586923
351|33,4482677839449
